"#tblds_05_GrainSizeDist_1990s.csv: Masses of sediments within certain size classes from core samples collected with a fixed-piston, wireline core barrel at the National Crude Oil Spill Fate and Natural Attenuation Research Site near Bemidji, Minnesota, USA between 1990 and 1998. Sediments were separated into size fractions using sieve methods and hydrometer methods.",,,,,,,,,,,,,,,,
"#Data code definitions: refer to the metadata file, HistoricalData_metadata.xml, provided with this data release (https://doi.org/10.5066/P9FJ8I0P) and the data dictionary tables available at https://doi.org/10.5066/F7736PDR.  NOTE: An ""x"" was prepended to the values in the LocalSiteName, parm_cd, and meth_cd fields to prevent automatic truncation of leading 0's in the field by software programs used to open .csv files. Users can format this field as text and then use a ""Find and Replace"" tool to remove the x's if so desired.",,,,,,,,,,,,,,,,
dataset_id,LocalSiteName,OrigSiteName,sample_dt,Comments_sample_dt,medium_cd,TOS_mBLS,BOS_mBLS,min_diam_mm,max_diam_mm,parm_cd,parm_shortname,remark_cd,result_va,meth_cd,pub,comments
ds_05,x9802,9802.12,7/29/1998,NA,SC,6.03,6.1,0.71,1,xLS011,diam_0.71_1mm_p,,0.27,xLSGS2,not previously published ,
ds_05,x9802,9802.13,7/29/1998,NA,SC,6.11,6.18,0.71,1,xLS011,diam_0.71_1mm_p,,0.06,xLSGS2,not previously published ,
ds_05,x9802,9802.14,7/29/1998,NA,SC,6.18,6.26,0.71,1,xLS011,diam_0.71_1mm_p,,4.33,xLSGS2,not previously published ,
ds_05,x9802,9802.15,7/29/1998,NA,SC,6.26,6.34,0.71,1,xLS011,diam_0.71_1mm_p,,1.45,xLSGS2,not previously published ,
ds_05,x9802,9802.16,7/29/1998,NA,SC,6.34,6.41,0.71,1,xLS011,diam_0.71_1mm_p,,0.14,xLSGS2,not previously published ,
ds_05,x9802,9802.17,7/29/1998,NA,SC,6.42,6.49,0.71,1,xLS011,diam_0.71_1mm_p,,0.06,xLSGS2,not previously published ,
ds_05,x9802,9802.18,7/29/1998,NA,SC,6.49,6.57,0.71,1,xLS011,diam_0.71_1mm_p,,0,xLSGS2,not previously published ,
ds_05,x9802,9802.19,7/29/1998,NA,SC,6.57,6.64,0.71,1,xLS011,diam_0.71_1mm_p,,0.16,xLSGS2,not previously published ,
ds_05,x9802,9802.2,7/29/1998,NA,SC,6.65,6.72,0.71,1,xLS011,diam_0.71_1mm_p,,0.11,xLSGS2,not previously published ,
ds_05,x9802,9802.21,7/29/1998,NA,SC,6.72,6.8,0.71,1,xLS011,diam_0.71_1mm_p,,0.12,xLSGS2,not previously published ,
ds_05,x9803,9803.01,7/29/1998,NA,SC,4.57,4.64,0.71,1,xLS011,diam_0.71_1mm_p,,5.18,xLSGS2,not previously published ,
ds_05,x9803,9803.02,7/29/1998,NA,SC,4.65,4.72,0.71,1,xLS011,diam_0.71_1mm_p,,4.21,xLSGS2,not previously published ,
ds_05,x9803,9803.03,7/29/1998,NA,SC,4.73,4.8,0.71,1,xLS011,diam_0.71_1mm_p,,3.14,xLSGS2,not previously published ,
ds_05,x9803,9803.04,7/29/1998,NA,SC,4.8,4.87,0.71,1,xLS011,diam_0.71_1mm_p,,2.02,xLSGS2,not previously published ,
ds_05,x9803,9803.05,7/29/1998,NA,SC,4.88,4.95,0.71,1,xLS011,diam_0.71_1mm_p,,1.9,xLSGS2,not previously published ,
ds_05,x9803,9803.06,7/29/1998,NA,SC,4.95,5.03,0.71,1,xLS011,diam_0.71_1mm_p,,2.42,xLSGS2,not previously published ,
ds_05,x9803,9803.07,7/29/1998,NA,SC,5.03,5.1,0.71,1,xLS011,diam_0.71_1mm_p,,6.45,xLSGS2,not previously published ,
ds_05,x9803,9803.08,7/29/1998,NA,SC,5.11,5.18,0.71,1,xLS011,diam_0.71_1mm_p,,5.85,xLSGS2,not previously published ,
ds_05,x9803,9803.09,7/29/1998,NA,SC,5.18,5.25,0.71,1,xLS011,diam_0.71_1mm_p,,5.18,xLSGS2,not previously published ,
ds_05,x9803,9803.1,7/29/1998,NA,SC,5.26,5.33,0.71,1,xLS011,diam_0.71_1mm_p,,1.68,xLSGS2,not previously published ,
ds_05,x9803,9803.11,7/29/1998,NA,SC,5.33,5.41,0.71,1,xLS011,diam_0.71_1mm_p,,3.04,xLSGS2,not previously published ,
ds_05,x9803,9803.12,7/29/1998,NA,SC,5.41,5.48,0.71,1,xLS011,diam_0.71_1mm_p,,3.96,xLSGS2,not previously published ,
ds_05,x9803,9803.13,7/29/1998,NA,SC,5.49,5.56,0.71,1,xLS011,diam_0.71_1mm_p,,0.65,xLSGS2,not previously published ,
ds_05,x9803,9803.14,7/29/1998,NA,SC,5.57,5.64,0.71,1,xLS011,diam_0.71_1mm_p,,0.83,xLSGS2,not previously published ,
ds_05,x9803,9803.15,7/29/1998,NA,SC,5.64,5.71,0.71,1,xLS011,diam_0.71_1mm_p,,1.24,xLSGS2,not previously published ,
ds_05,x9803,9803.16,7/29/1998,NA,SC,5.72,5.79,0.71,1,xLS011,diam_0.71_1mm_p,,1.69,xLSGS2,not previously published ,
ds_05,x9803,9803.17,7/29/1998,NA,SC,5.8,5.87,0.71,1,xLS011,diam_0.71_1mm_p,,0.16,xLSGS2,not previously published ,
ds_05,x9803,9803.18,7/29/1998,NA,SC,5.87,5.95,0.71,1,xLS011,diam_0.71_1mm_p,,0.26,xLSGS2,not previously published ,
ds_05,x9803,9803.19,7/29/1998,NA,SC,5.95,6.02,0.71,1,xLS011,diam_0.71_1mm_p,,0.48,xLSGS2,not previously published ,
ds_05,x9803,9803.2,7/29/1998,NA,SC,6.03,6.1,0.71,1,xLS011,diam_0.71_1mm_p,,0.51,xLSGS2,not previously published ,
ds_05,x9803,9803.21,7/29/1998,NA,SC,6.1,6.18,0.71,1,xLS011,diam_0.71_1mm_p,,0.1,xLSGS2,not previously published ,
ds_05,x9804,9804.01,7/29/1998,NA,SC,4.88,4.95,0.71,1,xLS011,diam_0.71_1mm_p,,1.25,xLSGS2,not previously published ,
ds_05,x9804,9804.02,7/29/1998,NA,SC,4.95,5.02,0.71,1,xLS011,diam_0.71_1mm_p,,0.18,xLSGS2,not previously published ,
ds_05,x9804,9804.03,7/29/1998,NA,SC,5.03,5.1,0.71,1,xLS011,diam_0.71_1mm_p,,0.66,xLSGS2,not previously published ,
ds_05,x9804,9804.04,7/29/1998,NA,SC,5.11,5.18,0.71,1,xLS011,diam_0.71_1mm_p,,1.47,xLSGS2,not previously published ,
ds_05,x9804,9804.05,7/29/1998,NA,SC,5.18,5.25,0.71,1,xLS011,diam_0.71_1mm_p,,0.7,xLSGS2,not previously published ,
ds_05,x9804,9804.06,7/29/1998,NA,SC,5.26,5.33,0.71,1,xLS011,diam_0.71_1mm_p,,0.69,xLSGS2,not previously published ,
ds_05,x9804,9804.07,7/29/1998,NA,SC,5.34,5.41,0.71,1,xLS011,diam_0.71_1mm_p,,1.11,xLSGS2,not previously published ,
ds_05,x9804,9804.08,7/29/1998,NA,SC,5.41,5.49,0.71,1,xLS011,diam_0.71_1mm_p,,2.99,xLSGS2,not previously published ,
ds_05,x9804,9804.09,7/29/1998,NA,SC,5.49,5.57,0.71,1,xLS011,diam_0.71_1mm_p,,1.16,xLSGS2,not previously published ,
ds_05,x9804,9804.1,7/29/1998,NA,SC,5.57,5.64,0.71,1,xLS011,diam_0.71_1mm_p,,1.7,xLSGS2,not previously published ,
ds_05,x9804,9804.11,7/29/1998,NA,SC,5.65,5.72,0.71,1,xLS011,diam_0.71_1mm_p,,3.67,xLSGS2,not previously published ,
ds_05,x9804,9804.12,7/29/1998,NA,SC,5.72,5.8,0.71,1,xLS011,diam_0.71_1mm_p,,4.18,xLSGS2,not previously published ,
ds_05,x9804,9804.13,7/29/1998,NA,SC,5.8,5.87,0.71,1,xLS011,diam_0.71_1mm_p,,3.99,xLSGS2,not previously published ,
ds_05,x9804,9804.14,7/29/1998,NA,SC,5.88,5.95,0.71,1,xLS011,diam_0.71_1mm_p,,0.37,xLSGS2,not previously published ,
ds_05,x9804,9804.15,7/29/1998,NA,SC,5.95,6.03,0.71,1,xLS011,diam_0.71_1mm_p,,0.2,xLSGS2,not previously published ,
ds_05,x9804,9804.16,7/29/1998,NA,SC,6.03,6.11,0.71,1,xLS011,diam_0.71_1mm_p,,0.01,xLSGS2,not previously published ,
ds_05,x9804,9804.17,7/29/1998,NA,SC,6.11,6.18,0.71,1,xLS011,diam_0.71_1mm_p,,0.14,xLSGS2,not previously published ,
ds_05,x9804,9804.18,7/29/1998,NA,SC,6.19,6.26,0.71,1,xLS011,diam_0.71_1mm_p,,0,xLSGS2,not previously published ,
ds_05,x9804,9804.19,7/29/1998,NA,SC,6.26,6.34,0.71,1,xLS011,diam_0.71_1mm_p,,0.06,xLSGS2,not previously published ,
ds_05,x9805,9805.01,7/29/1998,NA,SC,5.49,5.56,0.71,1,xLS011,diam_0.71_1mm_p,,1.72,xLSGS2,not previously published ,
ds_05,x9805,9805.02,7/29/1998,NA,SC,5.56,5.64,0.71,1,xLS011,diam_0.71_1mm_p,,0.8,xLSGS2,not previously published ,
ds_05,x9805,9805.03,7/29/1998,NA,SC,5.64,5.71,0.71,1,xLS011,diam_0.71_1mm_p,,0.27,xLSGS2,not previously published ,
ds_05,x9805,9805.04,7/29/1998,NA,SC,5.72,5.79,0.71,1,xLS011,diam_0.71_1mm_p,,1.75,xLSGS2,not previously published ,
ds_05,x9805,9805.05,7/29/1998,NA,SC,5.8,5.87,0.71,1,xLS011,diam_0.71_1mm_p,,3.98,xLSGS2,not previously published ,
ds_05,x9805,9805.06,7/29/1998,NA,SC,5.87,5.95,0.71,1,xLS011,diam_0.71_1mm_p,,3.43,xLSGS2,not previously published ,
ds_05,x9805,9805.07,7/29/1998,NA,SC,5.95,6.03,0.71,1,xLS011,diam_0.71_1mm_p,,0.91,xLSGS2,not previously published ,
ds_05,x9805,9805.08,7/29/1998,NA,SC,6.03,6.1,0.71,1,xLS011,diam_0.71_1mm_p,,0.79,xLSGS2,not previously published ,
ds_05,x9805,9805.09,7/29/1998,NA,SC,6.11,6.18,0.71,1,xLS011,diam_0.71_1mm_p,,0.58,xLSGS2,not previously published ,
ds_05,x9805,9805.1,7/29/1998,NA,SC,6.19,6.26,0.71,1,xLS011,diam_0.71_1mm_p,,2.34,xLSGS2,not previously published ,
ds_05,x9805,9805.11,7/29/1998,NA,SC,6.26,6.34,0.71,1,xLS011,diam_0.71_1mm_p,,2.51,xLSGS2,not previously published ,
ds_05,x9805,9805.12,7/29/1998,NA,SC,6.34,6.41,0.71,1,xLS011,diam_0.71_1mm_p,,2.62,xLSGS2,not previously published ,
ds_05,x9805,9805.13,7/29/1998,NA,SC,6.42,6.49,0.71,1,xLS011,diam_0.71_1mm_p,,15.8,xLSGS2,not previously published ,
ds_05,x9805,9805.14,7/29/1998,NA,SC,6.5,6.57,0.71,1,xLS011,diam_0.71_1mm_p,,12.34,xLSGS2,not previously published ,
ds_05,x9805,9805.15,7/29/1998,NA,SC,6.57,6.65,0.71,1,xLS011,diam_0.71_1mm_p,,6.07,xLSGS2,not previously published ,
ds_05,x9805,9805.16,7/29/1998,NA,SC,6.65,6.72,0.71,1,xLS011,diam_0.71_1mm_p,,6.01,xLSGS2,not previously published ,
ds_05,x9805,9805.17,7/29/1998,NA,SC,6.73,6.8,0.71,1,xLS011,diam_0.71_1mm_p,,1.48,xLSGS2,not previously published ,
ds_05,x9805,9805.18,7/29/1998,NA,SC,6.81,6.88,0.71,1,xLS011,diam_0.71_1mm_p,,4.2,xLSGS2,not previously published ,
ds_05,x9805,9805.19,7/29/1998,NA,SC,6.88,6.96,0.71,1,xLS011,diam_0.71_1mm_p,,4.66,xLSGS2,not previously published ,
ds_05,x9805,9805.2,7/29/1998,NA,SC,6.96,7.03,0.71,1,xLS011,diam_0.71_1mm_p,,4,xLSGS2,not previously published ,
ds_05,x9805,9805.21,7/29/1998,NA,SC,7.04,7.11,0.71,1,xLS011,diam_0.71_1mm_p,,2,xLSGS2,not previously published ,
ds_05,x9805,9805.22,7/29/1998,NA,SC,7.11,7.19,0.71,1,xLS011,diam_0.71_1mm_p,,0.43,xLSGS2,not previously published ,
ds_05,x9805,9805.23,7/29/1998,NA,SC,7.19,7.26,0.71,1,xLS011,diam_0.71_1mm_p,,0.03,xLSGS2,not previously published ,
ds_05,x9805,9805.24,7/29/1998,NA,SC,7.27,7.34,0.71,1,xLS011,diam_0.71_1mm_p,,0,xLSGS2,not previously published ,
ds_05,x9806,9806.01,7/29/1998,NA,SC,7.01,7.08,0.71,1,xLS011,diam_0.71_1mm_p,,0.73,xLSGS2,not previously published ,
ds_05,x9806,9806.02,7/29/1998,NA,SC,7.09,7.16,0.71,1,xLS011,diam_0.71_1mm_p,,0,xLSGS2,not previously published ,
ds_05,x9806,9806.03,7/29/1998,NA,SC,7.17,7.24,0.71,1,xLS011,diam_0.71_1mm_p,,0.03,xLSGS2,not previously published ,
ds_05,x9806,9806.04,7/29/1998,NA,SC,7.24,7.31,0.71,1,xLS011,diam_0.71_1mm_p,,0.12,xLSGS2,not previously published ,
ds_05,x9806,9806.05,7/29/1998,NA,SC,7.32,7.39,0.71,1,xLS011,diam_0.71_1mm_p,,0.08,xLSGS2,not previously published ,
ds_05,x9806,9806.06,7/29/1998,NA,SC,7.39,7.46,0.71,1,xLS011,diam_0.71_1mm_p,,0,xLSGS2,not previously published ,
ds_05,x9806,9806.07,7/29/1998,NA,SC,7.47,7.54,0.71,1,xLS011,diam_0.71_1mm_p,,0,xLSGS2,not previously published ,
ds_05,x9806,9806.08,7/29/1998,NA,SC,7.54,7.62,0.71,1,xLS011,diam_0.71_1mm_p,,0,xLSGS2,not previously published ,
ds_05,x9806,9806.09,7/29/1998,NA,SC,7.62,7.69,0.71,1,xLS011,diam_0.71_1mm_p,,0.03,xLSGS2,not previously published ,
ds_05,x9806,9806.1,7/29/1998,NA,SC,7.7,7.77,0.71,1,xLS011,diam_0.71_1mm_p,,0.08,xLSGS2,not previously published ,
ds_05,x9806,9806.11,7/29/1998,NA,SC,7.77,7.85,0.71,1,xLS011,diam_0.71_1mm_p,,0.48,xLSGS2,not previously published ,
ds_05,x9806,9806.12,7/29/1998,NA,SC,7.85,7.92,0.71,1,xLS011,diam_0.71_1mm_p,,0.97,xLSGS2,not previously published ,
ds_05,x9806,9806.13,7/29/1998,NA,SC,7.93,8,0.71,1,xLS011,diam_0.71_1mm_p,,1.35,xLSGS2,not previously published ,
ds_05,x9806,9806.14,7/29/1998,NA,SC,8,8.08,0.71,1,xLS011,diam_0.71_1mm_p,,1.77,xLSGS2,not previously published ,
ds_05,x9806,9806.15,7/29/1998,NA,SC,8.08,8.16,0.71,1,xLS011,diam_0.71_1mm_p,,0.63,xLSGS2,not previously published ,
ds_05,x9806,9806.16,7/29/1998,NA,SC,8.16,8.23,0.71,1,xLS011,diam_0.71_1mm_p,,0.79,xLSGS2,not previously published ,
ds_05,x9806,9806.17,7/29/1998,NA,SC,8.24,8.31,0.71,1,xLS011,diam_0.71_1mm_p,,7.68,xLSGS2,not previously published ,
ds_05,x9806,9806.18,7/29/1998,NA,SC,8.32,8.39,0.71,1,xLS011,diam_0.71_1mm_p,,2.95,xLSGS2,not previously published ,
ds_05,x9806,9806.19,7/29/1998,NA,SC,8.39,8.47,0.71,1,xLS011,diam_0.71_1mm_p,,8.34,xLSGS2,not previously published ,
ds_05,x9806,9806.2,7/29/1998,NA,SC,8.47,8.55,0.71,1,xLS011,diam_0.71_1mm_p,,13.57,xLSGS2,not previously published ,
ds_05,x9806,9806.21,7/29/1998,NA,SC,8.55,8.62,0.71,1,xLS011,diam_0.71_1mm_p,,4.89,xLSGS2,not previously published ,
ds_05,x9806,9806.22,7/29/1998,NA,SC,8.63,8.68,0.71,1,xLS011,diam_0.71_1mm_p,,7.43,xLSGS2,not previously published ,
ds_05,x9807,9807.01,7/29/1998,NA,SC,7.62,7.69,0.71,1,xLS011,diam_0.71_1mm_p,,3.92,xLSGS2,not previously published ,
ds_05,x9807,9807.02,7/29/1998,NA,SC,7.7,7.77,0.71,1,xLS011,diam_0.71_1mm_p,,3.36,xLSGS2,not previously published ,
ds_05,x9807,9807.03,7/29/1998,NA,SC,7.77,7.85,0.71,1,xLS011,diam_0.71_1mm_p,,8.44,xLSGS2,not previously published ,
ds_05,x9807,9807.04,7/29/1998,NA,SC,7.85,7.92,0.71,1,xLS011,diam_0.71_1mm_p,,7.2,xLSGS2,not previously published ,
ds_05,x9807,9807.05,7/29/1998,NA,SC,7.93,8,0.71,1,xLS011,diam_0.71_1mm_p,,0.04,xLSGS2,not previously published ,
ds_05,x9807,9807.06,7/29/1998,NA,SC,8,8.07,0.71,1,xLS011,diam_0.71_1mm_p,,0.27,xLSGS2,not previously published ,
ds_05,x9807,9807.07,7/29/1998,NA,SC,8.08,8.15,0.71,1,xLS011,diam_0.71_1mm_p,,0.23,xLSGS2,not previously published ,
ds_05,x9807,9807.08,7/29/1998,NA,SC,8.15,8.23,0.71,1,xLS011,diam_0.71_1mm_p,,0.16,xLSGS2,not previously published ,
ds_05,x9807,9807.09,7/29/1998,NA,SC,8.23,8.3,0.71,1,xLS011,diam_0.71_1mm_p,,0.29,xLSGS2,not previously published ,
ds_05,x9807,9807.1,7/29/1998,NA,SC,8.31,8.38,0.71,1,xLS011,diam_0.71_1mm_p,,0.16,xLSGS2,not previously published ,
ds_05,x9807,9807.11,7/29/1998,NA,SC,8.39,8.46,0.71,1,xLS011,diam_0.71_1mm_p,,0.31,xLSGS2,not previously published ,
ds_05,x9807,9807.12,7/29/1998,NA,SC,8.46,8.54,0.71,1,xLS011,diam_0.71_1mm_p,,0.63,xLSGS2,not previously published ,
ds_05,x9807,9807.13,7/29/1998,NA,SC,8.54,8.61,0.71,1,xLS011,diam_0.71_1mm_p,,3.72,xLSGS2,not previously published ,
ds_05,x9807,9807.14,7/29/1998,NA,SC,8.62,8.69,0.71,1,xLS011,diam_0.71_1mm_p,,3.51,xLSGS2,not previously published ,
ds_05,x9807,9807.15,7/29/1998,NA,SC,8.7,8.77,0.71,1,xLS011,diam_0.71_1mm_p,,2.68,xLSGS2,not previously published ,
ds_05,x9807,9807.16,7/29/1998,NA,SC,8.77,8.85,0.71,1,xLS011,diam_0.71_1mm_p,,8.95,xLSGS2,not previously published ,
ds_05,x9807,9807.17,7/29/1998,NA,SC,8.85,8.92,0.71,1,xLS011,diam_0.71_1mm_p,,2.32,xLSGS2,not previously published ,
ds_05,x9807,9807.18,7/29/1998,NA,SC,8.93,9,0.71,1,xLS011,diam_0.71_1mm_p,,0.87,xLSGS2,not previously published ,
ds_05,x9807,9807.19,7/29/1998,NA,SC,9.01,9.08,0.71,1,xLS011,diam_0.71_1mm_p,,1.42,xLSGS2,not previously published ,
ds_05,x9807,9807.2,7/29/1998,NA,SC,9.08,9.16,0.71,1,xLS011,diam_0.71_1mm_p,,1.24,xLSGS2,not previously published ,
ds_05,x9808,9808.01,7/29/1998,NA,SC,7.01,7.08,0.71,1,xLS011,diam_0.71_1mm_p,,3.05,xLSGS2,not previously published ,
ds_05,x9808,9808.02,7/29/1998,NA,SC,7.09,7.16,0.71,1,xLS011,diam_0.71_1mm_p,,0.8,xLSGS2,not previously published ,
ds_05,x9808,9808.03,7/29/1998,NA,SC,7.16,7.24,0.71,1,xLS011,diam_0.71_1mm_p,,0,xLSGS2,not previously published ,
ds_05,x9808,9808.04,7/29/1998,NA,SC,7.24,7.31,0.71,1,xLS011,diam_0.71_1mm_p,,0.11,xLSGS2,not previously published ,
ds_05,x9808,9808.05,7/29/1998,NA,SC,7.32,7.39,0.71,1,xLS011,diam_0.71_1mm_p,,0.15,xLSGS2,not previously published ,
ds_05,x9808,9808.06,7/29/1998,NA,SC,7.4,7.47,0.71,1,xLS011,diam_0.71_1mm_p,,0.19,xLSGS2,not previously published ,
ds_05,x9808,9808.07,7/29/1998,NA,SC,7.47,7.55,0.71,1,xLS011,diam_0.71_1mm_p,,0.33,xLSGS2,not previously published ,
ds_05,x9808,9808.08,7/29/1998,NA,SC,7.55,7.62,0.71,1,xLS011,diam_0.71_1mm_p,,0.52,xLSGS2,not previously published ,
ds_05,x9808,9808.09,7/29/1998,NA,SC,7.63,7.7,0.71,1,xLS011,diam_0.71_1mm_p,,0.58,xLSGS2,not previously published ,
ds_05,x9808,9808.1,7/29/1998,NA,SC,7.71,7.78,0.71,1,xLS011,diam_0.71_1mm_p,,0.72,xLSGS2,not previously published ,
ds_05,x9808,9808.11,7/29/1998,NA,SC,7.78,7.86,0.71,1,xLS011,diam_0.71_1mm_p,,0.57,xLSGS2,not previously published ,
ds_05,x9808,9808.12,7/29/1998,NA,SC,7.86,7.93,0.71,1,xLS011,diam_0.71_1mm_p,,0.36,xLSGS2,not previously published ,
ds_05,x9808,9808.13,7/29/1998,NA,SC,7.94,8.01,0.71,1,xLS011,diam_0.71_1mm_p,,0.02,xLSGS2,not previously published ,
ds_05,x9808,9808.14,7/29/1998,NA,SC,8.02,8.09,0.71,1,xLS011,diam_0.71_1mm_p,,0.02,xLSGS2,not previously published ,
ds_05,x9808,9808.15,7/29/1998,NA,SC,8.09,8.17,0.71,1,xLS011,diam_0.71_1mm_p,,0,xLSGS2,not previously published ,
ds_05,x9808,9808.16,7/29/1998,NA,SC,8.17,8.25,0.71,1,xLS011,diam_0.71_1mm_p,,0.04,xLSGS2,not previously published ,
ds_05,x9808,9808.17,7/29/1998,NA,SC,8.25,8.32,0.71,1,xLS011,diam_0.71_1mm_p,,0.04,xLSGS2,not previously published ,
ds_05,x9808,9808.18,7/29/1998,NA,SC,8.33,8.4,0.71,1,xLS011,diam_0.71_1mm_p,,4.2,xLSGS2,not previously published ,
ds_05,x9808,9808.19,7/29/1998,NA,SC,8.4,8.48,0.71,1,xLS011,diam_0.71_1mm_p,,0.04,xLSGS2,not previously published ,
ds_05,x9808,9808.2,7/29/1998,NA,SC,8.48,8.55,0.71,1,xLS011,diam_0.71_1mm_p,,0.02,xLSGS2,not previously published ,
ds_05,x9808,9808.21,7/29/1998,NA,SC,8.56,8.63,0.71,1,xLS011,diam_0.71_1mm_p,,0,xLSGS2,not previously published ,
ds_05,x9808,9808.22,7/29/1998,NA,SC,8.64,8.71,0.71,1,xLS011,diam_0.71_1mm_p,,0.55,xLSGS2,not previously published ,
ds_05,x9808,9808.23,7/29/1998,NA,SC,8.71,8.79,0.71,1,xLS011,diam_0.71_1mm_p,,2.73,xLSGS2,not previously published ,
ds_05,x9808,9808.24,7/29/1998,NA,SC,8.79,8.87,0.71,1,xLS011,diam_0.71_1mm_p,,0.43,xLSGS2,not previously published ,
ds_05,x9802,9802.01,7/29/1998,NA,SC,5.18,5.26,0.5,0.71,xLS012,diam_0.5_0.71mm_p,,7.85,xLSGS2,not previously published ,
ds_05,x9802,9802.02,7/29/1998,NA,SC,5.26,5.33,0.5,0.71,xLS012,diam_0.5_0.71mm_p,,7.51,xLSGS2,not previously published ,
ds_05,x9802,9802.03,7/29/1998,NA,SC,5.34,5.41,0.5,0.71,xLS012,diam_0.5_0.71mm_p,,12.48,xLSGS2,not previously published ,
ds_05,x9802,9802.04,7/29/1998,NA,SC,5.42,5.49,0.5,0.71,xLS012,diam_0.5_0.71mm_p,,5.25,xLSGS2,not previously published ,
ds_05,x9802,9802.05,7/29/1998,NA,SC,5.49,5.57,0.5,0.71,xLS012,diam_0.5_0.71mm_p,,6.27,xLSGS2,not previously published ,
ds_05,x9802,9802.06,7/29/1998,NA,SC,5.57,5.64,0.5,0.71,xLS012,diam_0.5_0.71mm_p,,3.08,xLSGS2,not previously published ,
ds_05,x9802,9802.07,7/29/1998,NA,SC,5.65,5.72,0.5,0.71,xLS012,diam_0.5_0.71mm_p,,8.34,xLSGS2,not previously published ,
ds_05,x9802,9802.08,7/29/1998,NA,SC,5.72,5.8,0.5,0.71,xLS012,diam_0.5_0.71mm_p,,7.57,xLSGS2,not previously published ,
ds_05,x9802,9802.09,7/29/1998,NA,SC,5.8,5.87,0.5,0.71,xLS012,diam_0.5_0.71mm_p,,10.94,xLSGS2,not previously published ,
ds_05,x9802,9802.1,7/29/1998,NA,SC,5.88,5.95,0.5,0.71,xLS012,diam_0.5_0.71mm_p,,3.35,xLSGS2,not previously published ,
ds_05,x9802,9802.11,7/29/1998,NA,SC,5.95,6.03,0.5,0.71,xLS012,diam_0.5_0.71mm_p,,0.19,xLSGS2,not previously published ,
ds_05,x9802,9802.12,7/29/1998,NA,SC,6.03,6.1,0.5,0.71,xLS012,diam_0.5_0.71mm_p,,0.41,xLSGS2,not previously published ,
ds_05,x9802,9802.13,7/29/1998,NA,SC,6.11,6.18,0.5,0.71,xLS012,diam_0.5_0.71mm_p,,0.11,xLSGS2,not previously published ,
ds_05,x9802,9802.14,7/29/1998,NA,SC,6.18,6.26,0.5,0.71,xLS012,diam_0.5_0.71mm_p,,9.67,xLSGS2,not previously published ,
ds_05,x9802,9802.15,7/29/1998,NA,SC,6.26,6.34,0.5,0.71,xLS012,diam_0.5_0.71mm_p,,3.96,xLSGS2,not previously published ,
ds_05,x9802,9802.16,7/29/1998,NA,SC,6.34,6.41,0.5,0.71,xLS012,diam_0.5_0.71mm_p,,0.21,xLSGS2,not previously published ,
ds_05,x9802,9802.17,7/29/1998,NA,SC,6.42,6.49,0.5,0.71,xLS012,diam_0.5_0.71mm_p,,0.08,xLSGS2,not previously published ,
ds_05,x9802,9802.18,7/29/1998,NA,SC,6.49,6.57,0.5,0.71,xLS012,diam_0.5_0.71mm_p,,0.04,xLSGS2,not previously published ,
ds_05,x9802,9802.19,7/29/1998,NA,SC,6.57,6.64,0.5,0.71,xLS012,diam_0.5_0.71mm_p,,0.2,xLSGS2,not previously published ,
ds_05,x9802,9802.2,7/29/1998,NA,SC,6.65,6.72,0.5,0.71,xLS012,diam_0.5_0.71mm_p,,0.13,xLSGS2,not previously published ,
ds_05,x9802,9802.21,7/29/1998,NA,SC,6.72,6.8,0.5,0.71,xLS012,diam_0.5_0.71mm_p,,0.16,xLSGS2,not previously published ,
ds_05,x9803,9803.01,7/29/1998,NA,SC,4.57,4.64,0.5,0.71,xLS012,diam_0.5_0.71mm_p,,16.44,xLSGS2,not previously published ,
ds_05,x9803,9803.02,7/29/1998,NA,SC,4.65,4.72,0.5,0.71,xLS012,diam_0.5_0.71mm_p,,13.75,xLSGS2,not previously published ,
ds_05,x9803,9803.03,7/29/1998,NA,SC,4.73,4.8,0.5,0.71,xLS012,diam_0.5_0.71mm_p,,12.7,xLSGS2,not previously published ,
ds_05,x9803,9803.04,7/29/1998,NA,SC,4.8,4.87,0.5,0.71,xLS012,diam_0.5_0.71mm_p,,16.29,xLSGS2,not previously published ,
ds_05,x9803,9803.05,7/29/1998,NA,SC,4.88,4.95,0.5,0.71,xLS012,diam_0.5_0.71mm_p,,15.34,xLSGS2,not previously published ,
ds_05,x9803,9803.06,7/29/1998,NA,SC,4.95,5.03,0.5,0.71,xLS012,diam_0.5_0.71mm_p,,10.28,xLSGS2,not previously published ,
ds_05,x9803,9803.07,7/29/1998,NA,SC,5.03,5.1,0.5,0.71,xLS012,diam_0.5_0.71mm_p,,16.32,xLSGS2,not previously published ,
ds_05,x9803,9803.08,7/29/1998,NA,SC,5.11,5.18,0.5,0.71,xLS012,diam_0.5_0.71mm_p,,13.28,xLSGS2,not previously published ,
ds_05,x9803,9803.09,7/29/1998,NA,SC,5.18,5.25,0.5,0.71,xLS012,diam_0.5_0.71mm_p,,11.19,xLSGS2,not previously published ,
ds_05,x9803,9803.1,7/29/1998,NA,SC,5.26,5.33,0.5,0.71,xLS012,diam_0.5_0.71mm_p,,4.78,xLSGS2,not previously published ,
ds_05,x9803,9803.11,7/29/1998,NA,SC,5.33,5.41,0.5,0.71,xLS012,diam_0.5_0.71mm_p,,7.87,xLSGS2,not previously published ,
