Unique_ID,Lysimeter_ID,CollectionDate,USGS_siteno,UTM_x_Z15,UTM_y_Z15,Distance_from_421,Param_name,Param_ShortName,Result_Value,Result_Flag,Unit,Laboratory,meth_cd
L1802_1.8_20180628,L1802-1.8,2018-06-28,,342698.85,5270942.37,429.393,"Nonvolatile dissolved organic carbon, water, filtered, milligrams per liter",NVDOC,57.7,,(mg/L of C),RBPGL,COMB4
L1802_1.8_20181018,L1802-1.8,2018-10-18,,342698.85,5270942.37,429.393,"Nonvolatile dissolved organic carbon, water, filtered, milligrams per liter",NVDOC,19.4,,(mg/L of C),RBPGL,COMB4
L1802_3.3_20180628,L1802-3.3,2018-06-28,,342699.31,5270943.24,429.436,"Nonvolatile dissolved organic carbon, water, filtered, milligrams per liter",NVDOC,10.0,,(mg/L of C),RBPGL,COMB4
L1802_3.3_20180702,L1802-3.3,2018-07-02,,342699.31,5270943.24,429.436,"Nonvolatile dissolved organic carbon, water, filtered, milligrams per liter",NVDOC,9.30,,(mg/L of C),RBPGL,COMB4
L1802_3.3_20181018,L1802-3.3,2018-10-18,,342699.31,5270943.24,429.436,"Nonvolatile dissolved organic carbon, water, filtered, milligrams per liter",NVDOC,10.5,,(mg/L of C),RBPGL,COMB4
L310_1.5_20190628,L310-1.5,2019-06-28,,342605.76,5270952.42,433.453,"Nonvolatile dissolved organic carbon, water, filtered, milligrams per liter",NVDOC,32.4,,(mg/L of C),RBPGL,COMB4
L9014_1.5_20190627,L9014-1.5,2019-06-27,473426095052509,342794.83,5271049.55,430.335,"Nonvolatile dissolved organic carbon, water, filtered, milligrams per liter",NVDOC,3.65,,(mg/L of C),RBPGL,COMB4
L9014_3.0_20190627,L9014-3.0,2019-06-27,473426095052510,342794.05,5271050.17,430.344,"Nonvolatile dissolved organic carbon, water, filtered, milligrams per liter",NVDOC,3.70,,(mg/L of C),RBPGL,COMB4
L9014_4.5_20190627,L9014-4.5,2019-06-27,473426095052511,342793.30,5271051.13,430.350,"Nonvolatile dissolved organic carbon, water, filtered, milligrams per liter",NVDOC,6.04,,(mg/L of C),RBPGL,COMB4
L9017_1.3_20190627,L9017-1.3,2019-06-27,473425095052677,342760.39,5271035.11,430.055,"Nonvolatile dissolved organic carbon, water, filtered, milligrams per liter",NVDOC,7.49,,(mg/L of C),RBPGL,COMB4
L9017_2.5_20190627,L9017-2.5,2019-06-27,473425095052687,342758.38,5271037.77,430.109,"Nonvolatile dissolved organic carbon, water, filtered, milligrams per liter",NVDOC,3.87,,(mg/L of C),RBPGL,COMB4
L9017_3.7_20190627,L9017-3.7,2019-06-27,473425095052682,342759.47,5271036.87,430.055,"Nonvolatile dissolved organic carbon, water, filtered, milligrams per liter",NVDOC,48.6,,(mg/L of C),RBPGL,COMB4
L310_1.5_20210312,L310-1.5,2021-03-12,,342605.76,5270952.42,433.453,"Nonvolatile dissolved organic carbon, water, filtered, milligrams per liter",NVDOC,7.20,,(mg/L of C),RBPGL,COMB4
L310_1.5_20210411,L310-1.5,2021-04-11,,342605.76,5270952.42,433.453,"Nonvolatile dissolved organic carbon, water, filtered, milligrams per liter",NVDOC,3.73,,(mg/L of C),RBPGL,COMB4
L310_1.5_20210416,L310-1.5,2021-04-16,,342605.76,5270952.42,433.453,"Nonvolatile dissolved organic carbon, water, filtered, milligrams per liter",NVDOC,1.74,,(mg/L of C),RBPGL,COMB4
L310_1.5_20210422,L310-1.5,2021-04-22,,342605.76,5270952.42,433.453,"Nonvolatile dissolved organic carbon, water, filtered, milligrams per liter",NVDOC,1.52,,(mg/L of C),RBPGL,COMB4
L310_1.5_20210429,L310-1.5,2021-04-29,,342605.76,5270952.42,433.453,"Nonvolatile dissolved organic carbon, water, filtered, milligrams per liter",NVDOC,1.60,,(mg/L of C),RBPGL,COMB4
L310_4.5_20210312,L310-4.5,2021-03-12,,342604.47,5270953.06,433.572,"Nonvolatile dissolved organic carbon, water, filtered, milligrams per liter",NVDOC,7.04,,(mg/L of C),RBPGL,COMB4
L310_4.5_20210318,L310-4.5,2021-03-18,,342604.47,5270953.06,433.572,"Nonvolatile dissolved organic carbon, water, filtered, milligrams per liter",NVDOC,1.49,,(mg/L of C),RBPGL,COMB4
L310_4.5_20210404,L310-4.5,2021-04-04,,342604.47,5270953.06,433.572,"Nonvolatile dissolved organic carbon, water, filtered, milligrams per liter",NVDOC,1.65,,(mg/L of C),RBPGL,COMB4
L310_4.5_20210411,L310-4.5,2021-04-11,,342604.47,5270953.06,433.572,"Nonvolatile dissolved organic carbon, water, filtered, milligrams per liter",NVDOC,1.58,,(mg/L of C),RBPGL,COMB4
L310_4.5_20210416,L310-4.5,2021-04-16,,342604.47,5270953.06,433.572,"Nonvolatile dissolved organic carbon, water, filtered, milligrams per liter",NVDOC,2.20,,(mg/L of C),RBPGL,COMB4
L310_4.5_20210422,L310-4.5,2021-04-22,,342604.47,5270953.06,433.572,"Nonvolatile dissolved organic carbon, water, filtered, milligrams per liter",NVDOC,2.08,,(mg/L of C),RBPGL,COMB4
L310_4.5_20210429,L310-4.5,2021-04-29,,342604.47,5270953.06,433.572,"Nonvolatile dissolved organic carbon, water, filtered, milligrams per liter",NVDOC,2.45,,(mg/L of C),RBPGL,COMB4
L9014_1.5_20210318,L9014-1.5,2021-03-18,473426095052509,342794.83,5271049.55,430.335,"Nonvolatile dissolved organic carbon, water, filtered, milligrams per liter",NVDOC,4.44,,(mg/L of C),RBPGL,COMB4
L9014_1.5_20210411,L9014-1.5,2021-04-11,473426095052509,342794.83,5271049.55,430.335,"Nonvolatile dissolved organic carbon, water, filtered, milligrams per liter",NVDOC,4.14,,(mg/L of C),RBPGL,COMB4
L9014_1.5_20210416,L9014-1.5,2021-04-16,473426095052509,342794.83,5271049.55,430.335,"Nonvolatile dissolved organic carbon, water, filtered, milligrams per liter",NVDOC,4.71,,(mg/L of C),RBPGL,COMB4
L9014_3.0_20210404,L9014-3.0,2021-04-04,473426095052510,342794.05,5271050.17,430.344,"Nonvolatile dissolved organic carbon, water, filtered, milligrams per liter",NVDOC,3.64,,(mg/L of C),RBPGL,COMB4
L9014_3.0_20210411,L9014-3.0,2021-04-11,473426095052510,342794.05,5271050.17,430.344,"Nonvolatile dissolved organic carbon, water, filtered, milligrams per liter",NVDOC,3.69,,(mg/L of C),RBPGL,COMB4
L9014_3.0_20210416,L9014-3.0,2021-04-16,473426095052510,342794.05,5271050.17,430.344,"Nonvolatile dissolved organic carbon, water, filtered, milligrams per liter",NVDOC,3.83,,(mg/L of C),RBPGL,COMB4
L9014_3.0_20210422,L9014-3.0,2021-04-22,473426095052510,342794.05,5271050.17,430.344,"Nonvolatile dissolved organic carbon, water, filtered, milligrams per liter",NVDOC,5.88,,(mg/L of C),RBPGL,COMB4
L9014_3.0_20210429,L9014-3.0,2021-04-29,473426095052510,342794.05,5271050.17,430.344,"Nonvolatile dissolved organic carbon, water, filtered, milligrams per liter",NVDOC,3.81,,(mg/L of C),RBPGL,COMB4
L9014_4.5_20210312,L9014-4.5,2021-03-12,473426095052511,342793.30,5271051.13,430.350,"Nonvolatile dissolved organic carbon, water, filtered, milligrams per liter",NVDOC,11.3,,(mg/L of C),RBPGL,COMB4
L9014_4.5_20210318,L9014-4.5,2021-03-18,473426095052511,342793.30,5271051.13,430.350,"Nonvolatile dissolved organic carbon, water, filtered, milligrams per liter",NVDOC,13.8,,(mg/L of C),RBPGL,COMB4
L9014_4.5_20210325,L9014-4.5,2021-03-25,473426095052511,342793.30,5271051.13,430.350,"Nonvolatile dissolved organic carbon, water, filtered, milligrams per liter",NVDOC,10.8,,(mg/L of C),RBPGL,COMB4
