"#tblds_08_SedIronData.csv: Sediment iron concentrations (ferrous, ferric, and total) determined from sediment core samples collected at the National Crude Oil Spill Fate and Natural Attenuation Research Site near Bemidji, Minnesota, USA between 1992 and 2010.  Cores were collected by drilling to the top of the desired sample interval with a hollow-stem auger and then driving a wire-line piston core barrel containing a polycarbonate liner through the target sample interval. The bottom 10 centimeters of the core were frozen prior to extraction from the borehole to prevent fluid redistribution.",,,,,,,,,,,,,,,
"#Data code definitions: refer to the metadata file, HistoricalData_metadata.xml, provided with this data release (https://doi.org/10.5066/P9FJ8I0P) and the data dictionary tables available at https://doi.org/10.5066/F7736PDR.  NOTE: An ""x"" was prepended to the values in the LocalSiteName, parm_cd, and meth_cd fields to prevent automatic truncation of leading 0's in the field by software programs used to open .csv files. Users can format this field as text and then use a ""Find and Replace"" tool to remove the x's if so desired.",,,,,,,,,,,,,,,
dataset_id,LocalSiteName,OrigSiteName,sample_dt,Comments_sample_dt,medium_cd,TOC_mBLS,TOS_cmTOC,BOS_cmTOC,parm_cd,parm_shortname,remark_cd,result_va,meth_cd,pub,Comments
ds_08,x9322A,9322A,7/13/1993,,SC,8.84,135,150,xLO047,Fe_T_umolG,,41.98,xLC001,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9322A,9322A,7/13/1993,,SC,8.84,150,165,xLO047,Fe_T_umolG,,32.14,xLC001,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9322A,9322A,7/13/1993,,SC,8.84,165,180,xLO047,Fe_T_umolG,,37.8,xLC001,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9322A,9322A,7/13/1993,,SC,8.84,180,195,xLO047,Fe_T_umolG,,23.88,xLC001,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9322A,9322A,7/13/1993,,SC,8.84,195,205,xLO047,Fe_T_umolG,,26.96,xLC001,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9323B,9323B,7/14/1993,,SC,9.14,0,5,xLO047,Fe_T_umolG,,36.04,xLC001,"Tuccillo, M.E., 1998, Processes and effects of iron reduction in anoxic surficial aquifers: University of Virginia, Ph.D dissertation, 149 p.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9323B,9323B,7/14/1993,,SC,9.14,9.7,11.7,xLO047,Fe_T_umolG,,45.51,xLC001,"Tuccillo, M.E., 1998, Processes and effects of iron reduction in anoxic surficial aquifers: University of Virginia, Ph.D dissertation, 149 p.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9323B,9323B,7/14/1993,,SC,9.14,45,60,xLO047,Fe_T_umolG,,27.79,xLC001,"Tuccillo, M.E., 1998, Processes and effects of iron reduction in anoxic surficial aquifers: University of Virginia, Ph.D dissertation, 149 p.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9323B,9323B,7/14/1993,,SC,9.14,75,90,xLO047,Fe_T_umolG,,40.9,xLC001,"Tuccillo, M.E., 1998, Processes and effects of iron reduction in anoxic surficial aquifers: University of Virginia, Ph.D dissertation, 149 p.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9323B,9323B,7/14/1993,,SC,9.14,90,105,xLO047,Fe_T_umolG,,67.26,xLC001,"Tuccillo, M.E., 1998, Processes and effects of iron reduction in anoxic surficial aquifers: University of Virginia, Ph.D dissertation, 149 p.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9323B,9323B,7/14/1993,,SC,9.14,105,120,xLO047,Fe_T_umolG,,35.09,xLC001,"Tuccillo, M.E., 1998, Processes and effects of iron reduction in anoxic surficial aquifers: University of Virginia, Ph.D dissertation, 149 p.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9323B,9323B,7/14/1993,,SC,9.14,150,165,xLO047,Fe_T_umolG,,24.35,xLC001,"Tuccillo, M.E., 1998, Processes and effects of iron reduction in anoxic surficial aquifers: University of Virginia, Ph.D dissertation, 149 p.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9323B,9323B,7/14/1993,,SC,9.14,165,180,xLO047,Fe_T_umolG,,37.75,xLC001,"Tuccillo, M.E., 1998, Processes and effects of iron reduction in anoxic surficial aquifers: University of Virginia, Ph.D dissertation, 149 p.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9323B,9323B,7/14/1993,,SC,9.14,180,195,xLO047,Fe_T_umolG,,29.49,xLC001,"Tuccillo, M.E., 1998, Processes and effects of iron reduction in anoxic surficial aquifers: University of Virginia, Ph.D dissertation, 149 p.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9324,9324,7/15/1993,,SC,7.47,0,0,xLO047,Fe_T_umolG,,26.35,xLC001,"Tuccillo, M.E., 1998, Processes and effects of iron reduction in anoxic surficial aquifers: University of Virginia, Ph.D dissertation, 149 p.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9324,9324,7/15/1993,,SC,7.47,22,22,xLO047,Fe_T_umolG,,24.22,xLC001,"Tuccillo, M.E., 1998, Processes and effects of iron reduction in anoxic surficial aquifers: University of Virginia, Ph.D dissertation, 149 p.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9324,9324,7/15/1993,,SC,7.47,46,46,xLO047,Fe_T_umolG,,22.57,xLC001,"Tuccillo, M.E., 1998, Processes and effects of iron reduction in anoxic surficial aquifers: University of Virginia, Ph.D dissertation, 149 p.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9324,9324,7/15/1993,,SC,7.47,68,68,xLO047,Fe_T_umolG,,30.04,xLC001,"Tuccillo, M.E., 1998, Processes and effects of iron reduction in anoxic surficial aquifers: University of Virginia, Ph.D dissertation, 149 p.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9324,9324,7/15/1993,,SC,7.47,68,68,xLO047,Fe_T_umolG,,27.4,xLC001,"Tuccillo, M.E., 1998, Processes and effects of iron reduction in anoxic surficial aquifers: University of Virginia, Ph.D dissertation, 149 p.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9505,9505,7/1/1995,,SC,8.75,10,15,xLO047,Fe_T_umolG,,32.65,xLC001,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9505,9505,7/1/1995,,SC,8.75,25,30,xLO047,Fe_T_umolG,,32.62,xLC001,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9505,9505,7/1/1995,,SC,8.75,40,45,xLO047,Fe_T_umolG,,23.07,xLC001,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9505,9505,7/1/1995,,SC,8.75,55,60,xLO047,Fe_T_umolG,,32.33,xLC001,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9505,9505,7/1/1995,,SC,8.75,70,75,xLO047,Fe_T_umolG,,35.08,xLC001,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9505,9505,7/1/1995,,SC,8.75,85,90,xLO047,Fe_T_umolG,,28.48,xLC001,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9505,9505,7/1/1995,,SC,8.75,100,105,xLO047,Fe_T_umolG,,31.56,xLC001,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9505,9505,7/1/1995,,SC,8.75,130,135,xLO047,Fe_T_umolG,,32.92,xLC001,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9505,9505,7/1/1995,,SC,8.75,145,150,xLO047,Fe_T_umolG,,23.84,xLC001,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9505,9505,7/1/1995,,SC,8.75,160,165,xLO047,Fe_T_umolG,,43.12,xLC001,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9505,9505,7/1/1995,,SC,8.75,175,180,xLO047,Fe_T_umolG,,32.59,xLC001,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9505,9505,7/1/1995,,SC,8.75,190,195,xLO047,Fe_T_umolG,,29.56,xLC001,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9505,9505,7/1/1995,,SC,8.75,190,195,xLO047,Fe_T_umolG,,31.83,xLC001,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9509,9509,7/1/1995,,SC,6.55,10,15,xLO047,Fe_T_umolG,,34.55,xLC001,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9509,9509,7/1/1995,,SC,6.55,25,30,xLO047,Fe_T_umolG,,31.25,xLC001,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9509,9509,7/1/1995,,SC,6.55,40,45,xLO047,Fe_T_umolG,,33.93,xLC001,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9509,9509,7/1/1995,,SC,6.55,55,60,xLO047,Fe_T_umolG,,38.24,xLC001,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9509,9509,7/1/1995,,SC,6.55,70,75,xLO047,Fe_T_umolG,,26.3,xLC001,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9509,9509,7/1/1995,,SC,6.55,85,90,xLO047,Fe_T_umolG,,27.7,xLC001,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9509,9509,7/1/1995,,SC,6.55,100,105,xLO047,Fe_T_umolG,,51.48,xLC001,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9509,9509,7/1/1995,,SC,6.55,115,120,xLO047,Fe_T_umolG,,26.93,xLC001,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9509,9509,7/1/1995,,SC,6.55,130,135,xLO047,Fe_T_umolG,,24.45,xLC001,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9509,9509,7/1/1995,,SC,6.55,145,150,xLO047,Fe_T_umolG,,34.92,xLC001,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9509,9509,7/1/1995,,SC,6.55,162.5,167.5,xLO047,Fe_T_umolG,,54.16,xLC001,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9509,9509,7/1/1995,,SC,6.55,167.5,172.5,xLO047,Fe_T_umolG,,33.05,xLC001,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
